"time","wallTime","source2.y","source1.y","adder.y"
2.7248,1.66377,0.40483,0.40483,0.809751
2.7249,1.66377,0.404738,0.404738,0.809568
2.725,1.66377,0.404647,0.404647,0.809385
2.7251,1.66377,0.404555,0.404555,0.809202
2.7252,1.66378,0.404464,0.404464,0.809019
2.7253,1.66378,0.404373,0.404373,0.808837
2.7254,1.66378,0.404281,0.404281,0.808654
2.7255,1.66378,0.40419,0.40419,0.808471
2.7256,1.66379,0.404098,0.404098,0.808288
2.7257,1.66379,0.404007,0.404007,0.808105
2.7258,1.66379,0.403915,0.403915,0.807922
2.7259,1.6638,0.403824,0.403824,0.807739
2.726,1.6638,0.403732,0.403732,0.807556
2.7261,1.6638,0.403641,0.403641,0.807373
2.7262,1.6638,0.403549,0.403549,0.80719
2.7263,1.66381,0.403458,0.403458,0.807007
2.7264,1.66381,0.403366,0.403366,0.806824
2.7265,1.66381,0.403275,0.403275,0.806641
2.7266,1.66381,0.403183,0.403183,0.806458
2.7267,1.66381,0.403092,0.403092,0.806275
2.7268,1.66382,0.403,0.403,0.806092
2.7269,1.66382,0.402909,0.402909,0.805909
2.727,1.66382,0.402817,0.402817,0.805726
2.7271,1.66383,0.402726,0.402726,0.805543
2.7272,1.66383,0.402634,0.402634,0.80536
2.7273,1.66383,0.402543,0.402543,0.805177
2.7274,1.66383,0.402451,0.402451,0.804994
2.7275,1.66384,0.402359,0.402359,0.80481
2.7276,1.66384,0.402268,0.402268,0.804627
2.7277,1.66384,0.402176,0.402176,0.804444
2.7278,1.66384,0.402085,0.402085,0.804261
2.7279,1.66385,0.401993,0.401993,0.804078
2.728,1.66385,0.401902,0.401902,0.803895
2.7281,1.66385,0.40181,0.40181,0.803712
2.7282,1.66385,0.401719,0.401719,0.803529
2.7283,1.66386,0.401627,0.401627,0.803345
2.7284,1.66386,0.401535,0.401535,0.803162
2.7285,1.66386,0.401444,0.401444,0.802979
2.7286,1.66386,0.401352,0.401352,0.802796
2.7287,1.66387,0.401261,0.401261,0.802613
2.7288,1.66387,0.401169,0.401169,0.80243
2.7289,1.66387,0.401077,0.401077,0.802246
2.729,1.66387,0.400986,0.400986,0.802063
2.7291,1.66387,0.400894,0.400894,0.80188
2.7292,1.66388,0.400803,0.400803,0.801697
2.7293,1.66388,0.400711,0.400711,0.801513
2.7294,1.66388,0.400619,0.400619,0.80133
2.7295,1.66389,0.400528,0.400528,0.801147
2.7296,1.66389,0.400436,0.400436,0.800964
2.7297,1.66389,0.400344,0.400344,0.80078
2.7298,1.66389,0.400253,0.400253,0.800597
2.7299,1.66389,0.400161,0.400161,0.800414
2.73,1.6639,0.400069,0.400069,0.800231
2.7301,1.6639,0.399978,0.399978,0.800047
2.7302,1.6639,0.399886,0.399886,0.799864
2.7303,1.6639,0.399795,0.399795,0.799681
2.7304,1.66391,0.399703,0.399703,0.799497
2.7305,1.66391,0.399611,0.399611,0.799314
2.7306,1.66391,0.39952,0.39952,0.799131
2.7307,1.66391,0.399428,0.399428,0.798947
2.7308,1.66392,0.399336,0.399336,0.798764
2.7309,1.66392,0.399244,0.399244,0.798581
2.731,1.66392,0.399153,0.399153,0.798397
2.7311,1.66392,0.399061,0.399061,0.798214
2.7312,1.66393,0.398969,0.398969,0.798031
2.7313,1.66393,0.398878,0.398878,0.797847
2.7314,1.66393,0.398786,0.398786,0.797664
2.7315,1.66393,0.398694,0.398694,0.79748
2.7316,1.66394,0.398603,0.398603,0.797297
2.7317,1.66394,0.398511,0.398511,0.797113
2.7318,1.66394,0.398419,0.398419,0.79693
2.7319,1.66394,0.398327,0.398327,0.796747
2.732,1.66395,0.398236,0.398236,0.796563
2.7321,1.66395,0.398144,0.398144,0.79638
2.7322,1.66395,0.398052,0.398052,0.796196
2.7323,1.66395,0.397961,0.397961,0.796013
2.7324,1.66396,0.397869,0.397869,0.795829
2.7325,1.66396,0.397777,0.397777,0.795646
2.7326,1.66396,0.397685,0.397685,0.795462
2.7327,1.66396,0.397594,0.397594,0.795279
2.7328,1.66397,0.397502,0.397502,0.795095
2.7329,1.66397,0.39741,0.39741,0.794912
2.733,1.66397,0.397318,0.397318,0.794728
2.7331,1.66397,0.397226,0.397226,0.794545
2.7332,1.66398,0.397135,0.397135,0.794361
2.7333,1.66398,0.397043,0.397043,0.794178
2.7334,1.66398,0.396951,0.396951,0.793994
2.7335,1.66398,0.396859,0.396859,0.79381
2.7336,1.66399,0.396768,0.396768,0.793627
2.7337,1.66399,0.396676,0.396676,0.793443
2.7338,1.66399,0.396584,0.396584,0.79326
2.7339,1.66399,0.396492,0.396492,0.793076
2.734,1.66399,0.3964,0.3964,0.792893
2.7341,1.664,0.396309,0.396309,0.792709
2.7342,1.664,0.396217,0.396217,0.792525
2.7343,1.664,0.396125,0.396125,0.792342
2.7344,1.664,0.396033,0.396033,0.792158
2.7345,1.66401,0.395941,0.395941,0.791974
2.7346,1.66401,0.395849,0.395849,0.791791
2.7347,1.66401,0.395758,0.395758,0.791607
2.7348,1.66401,0.395666,0.395666,0.791423
2.7349,1.66402,0.395574,0.395574,0.79124
2.735,1.66402,0.395482,0.395482,0.791056
2.7351,1.66402,0.39539,0.39539,0.790872
2.7352,1.66402,0.395298,0.395298,0.790689
2.7353,1.66403,0.395207,0.395207,0.790505
2.7354,1.66403,0.395115,0.395115,0.790321
2.7355,1.66403,0.395023,0.395023,0.790137
2.7356,1.66403,0.394931,0.394931,0.789954
2.7357,1.66404,0.394839,0.394839,0.78977
2.7358,1.66404,0.394747,0.394747,0.789586
2.7359,1.66404,0.394655,0.394655,0.789402
2.736,1.66404,0.394563,0.394563,0.789219
2.7361,1.66405,0.394472,0.394472,0.789035
2.7362,1.66405,0.39438,0.39438,0.788851
2.7363,1.66405,0.394288,0.394288,0.788667
2.7364,1.66405,0.394196,0.394196,0.788484
2.7365,1.66405,0.394104,0.394104,0.7883
2.7366,1.66406,0.394012,0.394012,0.788116
2.7367,1.66406,0.39392,0.39392,0.787932
2.7368,1.66406,0.393828,0.393828,0.787748
2.7369,1.66406,0.393736,0.393736,0.787564
2.737,1.66407,0.393644,0.393644,0.787381
2.7371,1.66407,0.393552,0.393552,0.787197
2.7372,1.66407,0.39346,0.39346,0.787013
2.7373,1.66407,0.393369,0.393369,0.786829
2.7374,1.66408,0.393277,0.393277,0.786645
2.7375,1.66408,0.393185,0.393185,0.786461
2.7376,1.66408,0.393093,0.393093,0.786277
2.7377,1.66408,0.393001,0.393001,0.786093
2.7378,1.66409,0.392909,0.392909,0.78591
2.7379,1.66409,0.392817,0.392817,0.785726
2.738,1.66409,0.392725,0.392725,0.785542
2.7381,1.66409,0.392633,0.392633,0.785358
2.7382,1.6641,0.392541,0.392541,0.785174
2.7383,1.6641,0.392449,0.392449,0.78499
2.7384,1.6641,0.392357,0.392357,0.784806
2.7385,1.66411,0.392265,0.392265,0.784622
2.7386,1.66411,0.392173,0.392173,0.784438
2.7387,1.66411,0.392081,0.392081,0.784254
2.7388,1.66411,0.391989,0.391989,0.78407
2.7389,1.66412,0.391897,0.391897,0.783886
2.739,1.66412,0.391805,0.391805,0.783702
2.7391,1.66412,0.391713,0.391713,0.783518
2.7392,1.66412,0.391621,0.391621,0.783334
2.7393,1.66413,0.391529,0.391529,0.78315
2.7394,1.66413,0.391437,0.391437,0.782966
2.7395,1.66413,0.391345,0.391345,0.782782
2.7396,1.66413,0.391253,0.391253,0.782598
2.7397,1.66414,0.391161,0.391161,0.782414
2.7398,1.66414,0.391069,0.391069,0.78223
2.7399,1.66414,0.390977,0.390977,0.782046
2.74,1.66414,0.390885,0.390885,0.781862
2.7401,1.66414,0.390793,0.390793,0.781678
2.7402,1.66415,0.390701,0.390701,0.781493
2.7403,1.66415,0.390609,0.390609,0.781309
2.7404,1.66415,0.390517,0.390517,0.781125
2.7405,1.66415,0.390425,0.390425,0.780941
2.7406,1.66416,0.390332,0.390332,0.780757
2.7407,1.66416,0.39024,0.39024,0.780573
2.7408,1.66416,0.390148,0.390148,0.780389
2.7409,1.66416,0.390056,0.390056,0.780205
2.741,1.66417,0.389964,0.389964,0.78002
2.7411,1.66417,0.389872,0.389872,0.779836
2.7412,1.66417,0.38978,0.38978,0.779652
2.7413,1.66417,0.389688,0.389688,0.779468
2.7414,1.66418,0.389596,0.389596,0.779284
2.7415,1.66418,0.389504,0.389504,0.779099
2.7416,1.66418,0.389412,0.389412,0.778915
2.7417,1.66418,0.389319,0.389319,0.778731
2.7418,1.66419,0.389227,0.389227,0.778547
2.7419,1.66419,0.389135,0.389135,0.778363
2.742,1.66419,0.389043,0.389043,0.778178
2.7421,1.66419,0.388951,0.388951,0.777994
2.7422,1.6642,0.388859,0.388859,0.77781
2.7423,1.6642,0.388767,0.388767,0.777626
2.7424,1.6642,0.388675,0.388675,0.777441
2.7425,1.6642,0.388582,0.388582,0.777257
2.7426,1.66421,0.38849,0.38849,0.777073
2.7427,1.66421,0.388398,0.388398,0.776888
2.7428,1.66421,0.388306,0.388306,0.776704
2.7429,1.66421,0.388214,0.388214,0.77652
2.743,1.66422,0.388122,0.388122,0.776336
2.7431,1.66422,0.38803,0.38803,0.776151
2.7432,1.66422,0.387937,0.387937,0.775967
2.7433,1.66422,0.387845,0.387845,0.775783
2.7434,1.66423,0.387753,0.387753,0.775598
2.7435,1.66423,0.387661,0.387661,0.775414
2.7436,1.66423,0.387569,0.387569,0.77523
2.7437,1.66423,0.387476,0.387476,0.775045
2.7438,1.66423,0.387384,0.387384,0.774861
2.7439,1.66424,0.387292,0.387292,0.774676
2.744,1.66424,0.3872,0.3872,0.774492
2.7441,1.66424,0.387108,0.387108,0.774308
2.7442,1.66424,0.387015,0.387015,0.774123
2.7443,1.66425,0.386923,0.386923,0.773939
2.7444,1.66425,0.386831,0.386831,0.773754
2.7445,1.66425,0.386739,0.386739,0.77357
2.7446,1.66425,0.386647,0.386647,0.773385
2.7447,1.66426,0.386554,0.386554,0.773201
2.7448,1.66426,0.386462,0.386462,0.773017
2.7449,1.66426,0.38637,0.38637,0.772832
2.745,1.66426,0.386278,0.386278,0.772648
2.7451,1.66427,0.386185,0.386185,0.772463
2.7452,1.66427,0.386093,0.386093,0.772279
2.7453,1.66427,0.386001,0.386001,0.772094
2.7454,1.66427,0.385909,0.385909,0.77191
2.7455,1.66428,0.385816,0.385816,0.771725
2.7456,1.66428,0.385724,0.385724,0.771541
2.7457,1.66428,0.385632,0.385632,0.771356
2.7458,1.66428,0.38554,0.38554,0.771172
2.7459,1.66429,0.385447,0.385447,0.770987
2.746,1.66429,0.385355,0.385355,0.770803
2.7461,1.66429,0.385263,0.385263,0.770618
2.7462,1.66429,0.385171,0.385171,0.770433
2.7463,1.6643,0.385078,0.385078,0.770249
2.7464,1.6643,0.384986,0.384986,0.770064
2.7465,1.6643,0.384894,0.384894,0.76988
2.7466,1.6643,0.384801,0.384801,0.769695
2.7467,1.66431,0.384709,0.384709,0.769511
2.7468,1.66431,0.384617,0.384617,0.769326
2.7469,1.66431,0.384524,0.384524,0.769141
2.747,1.66431,0.384432,0.384432,0.768957
2.7471,1.66431,0.38434,0.38434,0.768772
2.7472,1.66432,0.384248,0.384248,0.768587
2.7473,1.66432,0.384155,0.384155,0.768403
2.7474,1.66432,0.384063,0.384063,0.768218
2.7475,1.66433,0.383971,0.383971,0.768033
2.7476,1.66433,0.383878,0.383878,0.767849
2.7477,1.66433,0.383786,0.383786,0.767664
2.7478,1.66433,0.383694,0.383694,0.767479
2.7479,1.66433,0.383601,0.383601,0.767295
2.748,1.66434,0.383509,0.383509,0.76711
2.7481,1.66434,0.383416,0.383416,0.766925
2.7482,1.66434,0.383324,0.383324,0.766741
2.7483,1.66434,0.383232,0.383232,0.766556
2.7484,1.66435,0.383139,0.383139,0.766371
2.7485,1.66435,0.383047,0.383047,0.766186
2.7486,1.66435,0.382955,0.382955,0.766002
2.7487,1.66435,0.382862,0.382862,0.765817
2.7488,1.66436,0.38277,0.38277,0.765632
2.7489,1.66436,0.382677,0.382677,0.765447
2.749,1.66436,0.382585,0.382585,0.765263
2.7491,1.66436,0.382493,0.382493,0.765078
2.7492,1.66437,0.3824,0.3824,0.764893
2.7493,1.66437,0.382308,0.382308,0.764708
2.7494,1.66437,0.382216,0.382216,0.764523
2.7495,1.66437,0.382123,0.382123,0.764339
2.7496,1.66438,0.382031,0.382031,0.764154
2.7497,1.66438,0.381938,0.381938,0.763969
2.7498,1.66438,0.381846,0.381846,0.763784
2.7499,1.66438,0.381753,0.381753,0.763599
2.75,1.66439,0.381661,0.381661,0.763414
2.7501,1.66439,0.381569,0.381569,0.76323
2.7502,1.66439,0.381476,0.381476,0.763045
2.7503,1.66439,0.381384,0.381384,0.76286
2.7504,1.6644,0.381291,0.381291,0.762675
2.7505,1.6644,0.381199,0.381199,0.76249
2.7506,1.6644,0.381106,0.381106,0.762305
2.7507,1.6644,0.381014,0.381014,0.76212
2.7508,1.66441,0.380921,0.380921,0.761935
2.7509,1.66441,0.380829,0.380829,0.76175
2.751,1.66441,0.380736,0.380736,0.761565
2.7511,1.66441,0.380644,0.380644,0.761381
2.7512,1.66442,0.380552,0.380552,0.761196
2.7513,1.66442,0.380459,0.380459,0.761011
2.7514,1.66442,0.380367,0.380367,0.760826
2.7515,1.66443,0.380274,0.380274,0.760641
2.7516,1.66443,0.380182,0.380182,0.760456
2.7517,1.66443,0.380089,0.380089,0.760271
2.7518,1.66443,0.379997,0.379997,0.760086
2.7519,1.66443,0.379904,0.379904,0.759901
2.752,1.66444,0.379812,0.379812,0.759716
2.7521,1.66444,0.379719,0.379719,0.759531
2.7522,1.66444,0.379627,0.379627,0.759346
2.7523,1.66444,0.379534,0.379534,0.759161
2.7524,1.66445,0.379442,0.379442,0.758976
2.7525,1.66445,0.379349,0.379349,0.758791
2.7526,1.66445,0.379257,0.379257,0.758606
2.7527,1.66445,0.379164,0.379164,0.758421
2.7528,1.66446,0.379071,0.379071,0.758235
2.7529,1.66446,0.378979,0.378979,0.75805
2.753,1.66446,0.378886,0.378886,0.757865
2.7531,1.66446,0.378794,0.378794,0.75768
2.7532,1.66447,0.378701,0.378701,0.757495
2.7533,1.66447,0.378609,0.378609,0.75731
2.7534,1.66447,0.378516,0.378516,0.757125
2.7535,1.66447,0.378424,0.378424,0.75694
2.7536,1.66448,0.378331,0.378331,0.756755
2.7537,1.66448,0.378238,0.378238,0.75657
2.7538,1.66448,0.378146,0.378146,0.756384
2.7539,1.66448,0.378053,0.378053,0.756199
2.754,1.66449,0.377961,0.377961,0.756014
2.7541,1.66449,0.377868,0.377868,0.755829
2.7542,1.66449,0.377776,0.377776,0.755644
2.7543,1.66449,0.377683,0.377683,0.755459
2.7544,1.6645,0.37759,0.37759,0.755273
2.7545,1.6645,0.377498,0.377498,0.755088
2.7546,1.6645,0.377405,0.377405,0.754903
2.7547,1.6645,0.377313,0.377313,0.754718
2.7548,1.66451,0.37722,0.37722,0.754533
2.7549,1.66451,0.377127,0.377127,0.754347
2.755,1.66451,0.377035,0.377035,0.754162
2.7551,1.66451,0.376942,0.376942,0.753977
2.7552,1.66452,0.376849,0.376849,0.753792
2.7553,1.66452,0.376757,0.376757,0.753606
2.7554,1.66452,0.376664,0.376664,0.753421
2.7555,1.66452,0.376572,0.376572,0.753236
2.7556,1.66453,0.376479,0.376479,0.753051
2.7557,1.66453,0.376386,0.376386,0.752865
2.7558,1.66453,0.376294,0.376294,0.75268
2.7559,1.66453,0.376201,0.376201,0.752495
2.756,1.66454,0.376108,0.376108,0.752309
2.7561,1.66454,0.376016,0.376016,0.752124
2.7562,1.66454,0.375923,0.375923,0.751939
2.7563,1.66454,0.37583,0.37583,0.751753
2.7564,1.66454,0.375738,0.375738,0.751568
2.7565,1.66455,0.375645,0.375645,0.751383
2.7566,1.66455,0.375552,0.375552,0.751197
2.7567,1.66455,0.37546,0.37546,0.751012
2.7568,1.66455,0.375367,0.375367,0.750827
2.7569,1.66456,0.375274,0.375274,0.750641
2.757,1.66456,0.375182,0.375182,0.750456
2.7571,1.66456,0.375089,0.375089,0.75027
2.7572,1.66456,0.374996,0.374996,0.750085
2.7573,1.66457,0.374903,0.374903,0.7499
2.7574,1.66457,0.374811,0.374811,0.749714
2.7575,1.66457,0.374718,0.374718,0.749529
2.7576,1.66457,0.374625,0.374625,0.749343
2.7577,1.66458,0.374533,0.374533,0.749158
2.7578,1.66458,0.37444,0.37444,0.748973
2.7579,1.66458,0.374347,0.374347,0.748787
2.758,1.66458,0.374254,0.374254,0.748602
2.7581,1.66459,0.374162,0.374162,0.748416
2.7582,1.66459,0.374069,0.374069,0.748231
2.7583,1.66459,0.373976,0.373976,0.748045
2.7584,1.66459,0.373883,0.373883,0.74786
2.7585,1.6646,0.373791,0.373791,0.747674
2.7586,1.6646,0.373698,0.373698,0.747489
2.7587,1.6646,0.373605,0.373605,0.747303
2.7588,1.6646,0.373512,0.373512,0.747118
2.7589,1.66461,0.37342,0.37342,0.746932
2.759,1.66461,0.373327,0.373327,0.746747
2.7591,1.66461,0.373234,0.373234,0.746561
2.7592,1.66461,0.373141,0.373141,0.746376
2.7593,1.66462,0.373049,0.373049,0.74619
2.7594,1.66462,0.372956,0.372956,0.746004
2.7595,1.66462,0.372863,0.372863,0.745819
2.7596,1.66462,0.37277,0.37277,0.745633
2.7597,1.66463,0.372677,0.372677,0.745448
2.7598,1.66463,0.372585,0.372585,0.745262
2.7599,1.66463,0.372492,0.372492,0.745076
2.76,1.66463,0.372399,0.372399,0.744891
2.7601,1.66464,0.372306,0.372306,0.744705
2.7602,1.66464,0.372213,0.372213,0.74452
2.7603,1.66464,0.372121,0.372121,0.744334
2.7604,1.66464,0.372028,0.372028,0.744148
2.7605,1.66465,0.371935,0.371935,0.743963
2.7606,1.66465,0.371842,0.371842,0.743777
2.7607,1.66465,0.371749,0.371749,0.743591
2.7608,1.66465,0.371656,0.371656,0.743406
2.7609,1.66466,0.371564,0.371564,0.74322
2.761,1.66466,0.371471,0.371471,0.743034
2.7611,1.66466,0.371378,0.371378,0.742849
2.7612,1.66466,0.371285,0.371285,0.742663
2.7613,1.66467,0.371192,0.371192,0.742477
2.7614,1.66467,0.371099,0.371099,0.742292
2.7615,1.66467,0.371007,0.371007,0.742106
2.7616,1.66467,0.370914,0.370914,0.74192
2.7617,1.66468,0.370821,0.370821,0.741734
2.7618,1.66468,0.370728,0.370728,0.741549
2.7619,1.66468,0.370635,0.370635,0.741363
2.762,1.66468,0.370542,0.370542,0.741177
2.7621,1.66468,0.370449,0.370449,0.740991
2.7622,1.66469,0.370356,0.370356,0.740806
2.7623,1.66469,0.370263,0.370263,0.74062
2.7624,1.66469,0.370171,0.370171,0.740434
2.7625,1.6647,0.370078,0.370078,0.740248
2.7626,1.6647,0.369985,0.369985,0.740062
2.7627,1.6647,0.369892,0.369892,0.739877
2.7628,1.6647,0.369799,0.369799,0.739691
2.7629,1.66471,0.369706,0.369706,0.739505
2.763,1.66471,0.369613,0.369613,0.739319
2.7631,1.66471,0.36952,0.36952,0.739133
2.7632,1.66471,0.369427,0.369427,0.738948
2.7633,1.66472,0.369334,0.369334,0.738762
2.7634,1.66472,0.369241,0.369241,0.738576
2.7635,1.66472,0.369149,0.369149,0.73839
2.7636,1.66472,0.369056,0.369056,0.738204
2.7637,1.66473,0.368963,0.368963,0.738018
2.7638,1.66473,0.36887,0.36887,0.737832
2.7639,1.66473,0.368777,0.368777,0.737646
2.764,1.66473,0.368684,0.368684,0.737461
2.7641,1.66474,0.368591,0.368591,0.737275
2.7642,1.66474,0.368498,0.368498,0.737089
2.7643,1.66474,0.368405,0.368405,0.736903
2.7644,1.66474,0.368312,0.368312,0.736717
2.7645,1.66475,0.368219,0.368219,0.736531
2.7646,1.66475,0.368126,0.368126,0.736345
2.7647,1.66475,0.368033,0.368033,0.736159
2.7648,1.66475,0.36794,0.36794,0.735973
2.7649,1.66475,0.367847,0.367847,0.735787
2.765,1.66476,0.367754,0.367754,0.735601
2.7651,1.66476,0.367661,0.367661,0.735415
2.7652,1.66476,0.367568,0.367568,0.735229
2.7653,1.66476,0.367475,0.367475,0.735043
2.7654,1.66477,0.367382,0.367382,0.734857
2.7655,1.66477,0.367289,0.367289,0.734671
2.7656,1.66477,0.367196,0.367196,0.734485
2.7657,1.66477,0.367103,0.367103,0.734299
2.7658,1.66478,0.36701,0.36701,0.734113
2.7659,1.66478,0.366917,0.366917,0.733927
2.766,1.66478,0.366824,0.366824,0.733741
2.7661,1.66478,0.366731,0.366731,0.733555
2.7662,1.66479,0.366638,0.366638,0.733369
2.7663,1.66479,0.366545,0.366545,0.733183
2.7664,1.66479,0.366452,0.366452,0.732997
2.7665,1.66479,0.366359,0.366359,0.732811
2.7666,1.6648,0.366266,0.366266,0.732624
2.7667,1.6648,0.366173,0.366173,0.732438
2.7668,1.6648,0.36608,0.36608,0.732252
2.7669,1.6648,0.365987,0.365987,0.732066
2.767,1.66481,0.365893,0.365893,0.73188
2.7671,1.66481,0.3658,0.3658,0.731694
2.7672,1.66481,0.365707,0.365707,0.731508
2.7673,1.66481,0.365614,0.365614,0.731322
2.7674,1.66482,0.365521,0.365521,0.731135
2.7675,1.66482,0.365428,0.365428,0.730949
2.7676,1.66482,0.365335,0.365335,0.730763
2.7677,1.66482,0.365242,0.365242,0.730577
2.7678,1.66483,0.365149,0.365149,0.730391
2.7679,1.66483,0.365056,0.365056,0.730205
2.768,1.66483,0.364963,0.364963,0.730018
2.7681,1.66483,0.36487,0.36487,0.729832
2.7682,1.66484,0.364776,0.364776,0.729646
2.7683,1.66484,0.364683,0.364683,0.72946
2.7684,1.66484,0.36459,0.36459,0.729273
2.7685,1.66484,0.364497,0.364497,0.729087
2.7686,1.66485,0.364404,0.364404,0.728901
2.7687,1.66485,0.364311,0.364311,0.728715
2.7688,1.66485,0.364218,0.364218,0.728529
2.7689,1.66485,0.364125,0.364125,0.728342
2.769,1.66485,0.364031,0.364031,0.728156
2.7691,1.66486,0.363938,0.363938,0.72797
2.7692,1.66486,0.363845,0.363845,0.727783
2.7693,1.66486,0.363752,0.363752,0.727597
2.7694,1.66486,0.363659,0.363659,0.727411
2.7695,1.66487,0.363566,0.363566,0.727225
2.7696,1.66487,0.363473,0.363473,0.727038
2.7697,1.66487,0.363379,0.363379,0.726852
2.7698,1.66487,0.363286,0.363286,0.726666
2.7699,1.66488,0.363193,0.363193,0.726479
2.77,1.66488,0.3631,0.3631,0.726293
2.7701,1.66488,0.363007,0.363007,0.726107
2.7702,1.66488,0.362913,0.362913,0.72592
2.7703,1.66489,0.36282,0.36282,0.725734
2.7704,1.66489,0.362727,0.362727,0.725547
2.7705,1.66489,0.362634,0.362634,0.725361
2.7706,1.66489,0.362541,0.362541,0.725175
2.7707,1.6649,0.362448,0.362448,0.724988
2.7708,1.6649,0.362354,0.362354,0.724802
2.7709,1.6649,0.362261,0.362261,0.724615
2.771,1.6649,0.362168,0.362168,0.724429
2.7711,1.66491,0.362075,0.362075,0.724243
2.7712,1.66491,0.361981,0.361981,0.724056
2.7713,1.66491,0.361888,0.361888,0.72387
2.7714,1.66491,0.361795,0.361795,0.723683
2.7715,1.66492,0.361702,0.361702,0.723497
2.7716,1.66492,0.361609,0.361609,0.72331
2.7717,1.66492,0.361515,0.361515,0.723124
2.7718,1.66492,0.361422,0.361422,0.722937
2.7719,1.66493,0.361329,0.361329,0.722751
2.772,1.66493,0.361236,0.361236,0.722564
2.7721,1.66493,0.361142,0.361142,0.722378
2.7722,1.66493,0.361049,0.361049,0.722191
2.7723,1.66494,0.360956,0.360956,0.722005
2.7724,1.66494,0.360863,0.360863,0.721818
2.7725,1.66494,0.360769,0.360769,0.721632
2.7726,1.66494,0.360676,0.360676,0.721445
2.7727,1.66495,0.360583,0.360583,0.721259
2.7728,1.66495,0.36049,0.36049,0.721072
2.7729,1.66495,0.360396,0.360396,0.720886
2.773,1.66495,0.360303,0.360303,0.720699
2.7731,1.66495,0.36021,0.36021,0.720513
2.7732,1.66496,0.360116,0.360116,0.720326
2.7733,1.66496,0.360023,0.360023,0.720139
2.7734,1.66496,0.35993,0.35993,0.719953
2.7735,1.66496,0.359837,0.359837,0.719766
2.7736,1.66497,0.359743,0.359743,0.71958
2.7737,1.66497,0.35965,0.35965,0.719393
2.7738,1.66497,0.359557,0.359557,0.719206
2.7739,1.66497,0.359463,0.359463,0.71902
2.774,1.66498,0.35937,0.35937,0.718833
2.7741,1.66498,0.359277,0.359277,0.718647
2.7742,1.66498,0.359183,0.359183,0.71846
2.7743,1.66498,0.35909,0.35909,0.718273
2.7744,1.66499,0.358997,0.358997,0.718087
2.7745,1.66499,0.358903,0.358903,0.7179
2.7746,1.66499,0.35881,0.35881,0.717713
2.7747,1.66499,0.358717,0.358717,0.717527
2.7748,1.665,0.358623,0.358623,0.71734
2.7749,1.665,0.35853,0.35853,0.717153
2.775,1.665,0.358437,0.358437,0.716967
2.7751,1.665,0.358343,0.358343,0.71678
2.7752,1.66501,0.35825,0.35825,0.716593
2.7753,1.66501,0.358156,0.358156,0.716406
2.7754,1.66501,0.358063,0.358063,0.71622
2.7755,1.66502,0.35797,0.35797,0.716033
2.7756,1.66502,0.357876,0.357876,0.715846
2.7757,1.66502,0.357783,0.357783,0.715659
2.7758,1.66502,0.35769,0.35769,0.715473
2.7759,1.66503,0.357596,0.357596,0.715286
2.776,1.66503,0.357503,0.357503,0.715099
2.7761,1.66503,0.357409,0.357409,0.714912
2.7762,1.66503,0.357316,0.357316,0.714726
2.7763,1.66504,0.357223,0.357223,0.714539
2.7764,1.66504,0.357129,0.357129,0.714352
2.7765,1.66504,0.357036,0.357036,0.714165
2.7766,1.66504,0.356942,0.356942,0.713978
2.7767,1.66504,0.356849,0.356849,0.713791
2.7768,1.66505,0.356756,0.356756,0.713605
2.7769,1.66505,0.356662,0.356662,0.713418
2.777,1.66505,0.356569,0.356569,0.713231
2.7771,1.66505,0.356475,0.356475,0.713044
2.7772,1.66506,0.356382,0.356382,0.712857
2.7773,1.66506,0.356288,0.356288,0.71267
2.7774,1.66506,0.356195,0.356195,0.712483
2.7775,1.66506,0.356102,0.356102,0.712297
2.7776,1.66507,0.356008,0.356008,0.71211
2.7777,1.66507,0.355915,0.355915,0.711923
2.7778,1.66507,0.355821,0.355821,0.711736
2.7779,1.66507,0.355728,0.355728,0.711549
2.778,1.66508,0.355634,0.355634,0.711362
2.7781,1.66508,0.355541,0.355541,0.711175
2.7782,1.66508,0.355447,0.355447,0.710988
2.7783,1.66508,0.355354,0.355354,0.710801
2.7784,1.66509,0.35526,0.35526,0.710614
2.7785,1.66509,0.355167,0.355167,0.710427
2.7786,1.66509,0.355073,0.355073,0.71024
2.7787,1.66509,0.35498,0.35498,0.710053
2.7788,1.6651,0.354886,0.354886,0.709866
2.7789,1.6651,0.354793,0.354793,0.709679
2.779,1.6651,0.3547,0.3547,0.709493
2.7791,1.6651,0.354606,0.354606,0.709306
2.7792,1.66511,0.354512,0.354512,0.709119
2.7793,1.66511,0.354419,0.354419,0.708931
2.7794,1.66511,0.354325,0.354325,0.708744
2.7795,1.66511,0.354232,0.354232,0.708557
2.7796,1.66512,0.354138,0.354138,0.70837
2.7797,1.66512,0.354045,0.354045,0.708183
2.7798,1.66512,0.353951,0.353951,0.707996
2.7799,1.66512,0.353858,0.353858,0.707809
2.78,1.66513,0.353764,0.353764,0.707622
2.7801,1.66513,0.353671,0.353671,0.707435
2.7802,1.66513,0.353577,0.353577,0.707248
2.7803,1.66513,0.353484,0.353484,0.707061
2.7804,1.66514,0.35339,0.35339,0.706874
2.7805,1.66514,0.353297,0.353297,0.706687
2.7806,1.66514,0.353203,0.353203,0.7065
2.7807,1.66514,0.35311,0.35311,0.706313
2.7808,1.66514,0.353016,0.353016,0.706125
